회사명,거래소코드,회계년도,[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B200000000]매출원가(*)(IFRS연결)(천원),[U01B201014400]매출총이익(손실)(IFRS연결)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS연결)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS연결)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS연결)(천원),[U01B750000000]법인세비용(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01B200000000]매출원가(*)(IFRS)(천원),[U01B201014400]매출총이익(손실)(IFRS)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS)(천원),[U01B750000000]법인세비용(IFRS)(천원),[U01210000]매출액(영업수익)(*)(연결)(천원),[U01220010]매출원가(*)(연결)(천원),[U01221340]매출총이익(손실)(연결)(천원),[U01222170]판매비와관리비(영업비용)(*)(연결)(천원),[U01230000]영업이익(손실)(연결)(천원),[U01290000]법인세비용차감전(계속사업)손익(연결)(천원),[U01290100](계속사업손익)법인세비용(연결)(천원),[U01210000]매출액(영업수익)(*)(천원),[U01220010]매출원가(*)(천원),[U01221340]매출총이익(손실)(천원),[U01222170]판매비와관리비(영업비용)(*)(천원),[U01230000]영업이익(손실)(천원),[U01290000]법인세비용차감전(계속사업)손익(천원),[U01290100](계속사업손익)법인세비용(천원)
삼아제약(주),009300,2016/12,,,,,,,,65875510,25384411,40491099,9576560,9576560,11405101,1537865,,,,,,,,65875510,25384411,40491099,30914539,9576560,11405101,1537865
삼아제약(주),009300,2017/12,,,,,,,,61792317,23515570,38276747,7610609,7610609,9067115,3265212,,,,,,,,61792317,23515570,38276747,30666138,7610609,9067115,3265212
삼아제약(주),009300,2018/12,,,,,,,,66947399,26129447,40817952,9360979,9360979,11488711,2687528,,,,,,,,66947399,26129447,40817952,31456973,9360979,11488711,2687528
삼아제약(주),009300,2019/12,71560150,27875565,43684585,10396874,10396874,13051075,2853817,71560150,27875565,43684585,10398153,10398153,12936310,2771942,71560150,27875565,43684585,33287711,10396874,13051075,2853817,71560150,27875565,43684585,33286432,10398153,12936310,2771942
삼아제약(주),009300,2020/12,53652809,21283178,32369631,3930495,3930495,1573447,1449595,53652809,21283178,32369631,3948933,3948933,1573447,1451807,53652809,21283178,32369631,28439136,3930495,1573447,1449595,53652809,21283178,32369631,28420698,3948933,1573447,1451807
삼아제약(주),009300,2021/12,54666375,22008556,32657819,6048215,6048215,5334940,1943412,54666375,22008556,32657819,6084407,6084407,5323583,1932055,54666375,22008556,32657819,26609605,6048215,5334940,1943412,54666375,22008556,32657819,26573412,6084407,5323583,1932055
삼아제약(주),009300,2022/12,81699540,31536920,50162620,18253184,18253184,18400110,6488497,81699540,31536920,50162620,18277001,18277001,18381890,6470278,81699540,31536920,50162620,31909436,18253184,18400110,6488497,81699540,31536920,50162620,31885619,18277001,18381890,6470278
삼영엠텍(주),054540,2012/12,115826836,97443318,18383519,7066340,7066340,7184154,2396799,106873400,86633273,20240127,10819878,10819878,12185013,2368561,115826836,97443318,18383519,11317178,7066340,7184154,2396799,106873400,86633273,20240127,9420249,10819878,12185013,2368561
삼영엠텍(주),054540,2013/12,103242965,86880663,16362302,6009051,6009051,5299279,3339955,97374356,82779175,14595180,5997876,5997876,6022668,3339955,103242965,86880663,16362302,10353251,6009051,5299279,3339955,97374356,82779175,14595180,8597305,5997876,6022668,3339955
삼영엠텍(주),054540,2014/12,107046661,92865010,14181651,2876367,2876367,300384,-148584,90050990,80808679,9242311,235551,235551,-1032185,-148584,107046661,92865010,14181651,11305284,2876367,300384,-148584,90050990,80808679,9242311,9006760,235551,-1032185,-148584
삼영엠텍(주),054540,2015/12,97183919,81157642,16026277,5078328,5078328,1712044,728360,81661714,67137929,14523785,6056053,6056053,3652845,728360,97183919,81157642,16026277,10947949,5078328,1712044,728360,81661714,67137929,14523785,8467732,6056053,3652845,728360
삼영엠텍(주),054540,2016/12,71808499,59207483,12601016,3243889,3243889,3247547,693614,61665893,50265323,11400570,3588499,3588499,5358880,693614,71808499,59207483,12601016,9357127,3243889,3247547,693614,61665893,50265323,11400570,7812071,3588499,5358880,693614
삼영엠텍(주),054540,2017/12,63471873,54177404,9294469,491482,491482,1595457,-102643,58083069,48885605,9197464,1476085,1476085,2008348,-102643,63471873,54177404,9294469,8802987,491482,1595457,-102643,58083069,48885605,9197464,7721379,1476085,2008348,-102643
삼영엠텍(주),054540,2018/12,69070992,59500037,9570955,847281,847281,1285287,11717,62025742,52769088,9256654,1409146,1409146,2492096,11717,69070992,59500037,9570955,8723674,847281,1285287,11717,62025742,52769088,9256654,7847508,1409146,2492096,11717
삼영엠텍(주),054540,2019/12,69805770,58928381,10877390,3137053,3137053,3601349,92104,64054670,54603915,9450755,2436679,2436679,3459682,92104,69805770,58928381,10877390,7740337,3137053,3601349,92104,64054670,54603915,9450755,7014076,2436679,3459682,92104
삼영엠텍(주),054540,2020/12,68020419,57299125,10721294,903299,903299,8000037,1023733,62653247,52653602,9999645,1408697,1408697,8437803,1023733,68020419,57299125,10721294,9817994,903299,8000037,1023733,62653247,52653602,9999645,8590948,1408697,8437803,1023733
삼영엠텍(주),054540,2021/12,69812139,61467871,8344269,821438,821438,-8015906,-281419,59486069,52887907,6598162,335844,335844,-11681691,-281419,69812139,61467871,8344269,7522830,821438,-8015906,-281419,59486069,52887907,6598162,6262319,335844,-11681691,-281419
삼영엠텍(주),054540,2022/12,90676948,80110932,10566016,-3181087,-3181087,-10584402,-1861231,75184623,67175263,8009360,-4219439,-4219439,-13292418,-1861231,90676948,80110932,10566016,13747103,-3181087,-10584402,-1861231,75184623,67175263,8009360,12228799,-4219439,-13292418,-1861231
삼영이엔씨(주),065570,2012/12,,,,,,,,43431841,22865820,20566021,9890523,9890523,8570791,916925,,,,,,,,43431841,22865820,20566021,10675498,9890523,8570791,916925
삼영이엔씨(주),065570,2013/12,,,,,,,,44909227,25231096,19678131,9123325,9123325,8605691,1116174,,,,,,,,44909227,25231096,19678131,10554807,9123325,8605691,1116174
삼영이엔씨(주),065570,2014/12,,,,,,,,42752811,25080331,17672480,7914291,7914291,8614449,1341782,,,,,,,,42752811,25080331,17672480,9758189,7914291,8614449,1341782
삼영이엔씨(주),065570,2015/12,,,,,,,,34723218,19716865,15006352,4928951,4928951,5926456,665341,,,,,,,,34723218,19716865,15006352,10077402,4928951,5926456,665341
삼영이엔씨(주),065570,2016/12,,,,,,,,35840213,19269782,16570431,7992493,7992493,8807583,1251839,,,,,,,,35840213,19269782,16570431,8577939,7992493,8807583,1251839
삼영이엔씨(주),065570,2017/12,38016186,21850905,16165281,5210170,5210170,3232380,86764,38016186,21850905,16165281,5580719,5580719,3613786,86764,38016186,21850905,16165281,10955111,5210170,3232380,86764,38016186,21850905,16165281,10584562,5580719,3613786,86764
삼영이엔씨(주),065570,2018/12,35285403,22140961,13144443,921425,921425,497600,-103908,35285403,22140961,13144443,1892664,1892664,1534868,-103908,35285403,22140961,13144443,12223018,921425,497600,-103908,35285403,22140961,13144443,11251779,1892664,1534868,-103908
삼영이엔씨(주),065570,2019/12,,,,,,,,37032272,27194096,9838177,-2462280,-2462280,-12881420,-3464041,,,,,,,,37032272,27194096,9838177,12300457,-2462280,-12881420,-3464041
삼영이엔씨(주),065570,2020/12,,,,,,,,35290264,27952159,7338105,-2627485,-2627485,-4375897,-1947037,,,,,,,,35290264,27952159,7338105,9965590,-2627485,-4375897,-1947037
삼영이엔씨(주),065570,2021/12,,,,,,,,40113738,27898308,12215429,1140807,1140807,-891608,-1513889,,,,,,,,40113738,27898308,12215429,11074623,1140807,-891608,-1513889
삼영이엔씨(주),065570,2022/12,,,,,,,,31901368,30567079,1334290,-20145836,-20145836,-36506788,5262149,,,,,,,,31901368,30567079,1334290,21480125,-20145836,-36506788,5262149
삼정펄프(주),009770,2012/12,,,,,,,,161238070,134894176,26343894,17070818,17070818,20559567,3695903,,,,,,,,161238070,134894176,26343894,9273076,17070818,20559567,3695903
삼정펄프(주),009770,2013/12,,,,,,,,144973453,124456551,20516902,13300523,13300523,16880891,3649371,,,,,,,,144973453,124456551,20516902,7216379,13300523,16880891,3649371
삼정펄프(주),009770,2014/12,,,,,,,,145361014,130767617,14593397,6900238,6900238,8491846,1926290,,,,,,,,145361014,130767617,14593397,7693159,6900238,8491846,1926290
삼정펄프(주),009770,2015/12,,,,,,,,152014617,135363432,16651185,7580186,7580186,10148003,2217916,,,,,,,,152014617,135363432,16651185,9070999,7580186,10148003,2217916
삼정펄프(주),009770,2016/12,152065391,131223340,20842051,11868525,11868525,24911720,5588772,152065391,131223340,20842051,11868525,11868525,24911720,5588772,152065391,131223340,20842051,8973526,11868525,24911720,5588772,152065391,131223340,20842051,8973526,11868525,24911720,5588772
삼정펄프(주),009770,2017/12,143391797,127279247,16112550,7650969,7650969,13364815,2935633,143391797,127279247,16112550,7650969,7650969,13364815,2935633,143391797,127279247,16112550,8461581,7650969,13364815,2935633,143391797,127279247,16112550,8461581,7650969,13364815,2935633
삼정펄프(주),009770,2018/12,135612627,131469482,4143145,-4291895,-4291895,-266654,-92496,135612627,131469482,4143145,-4291895,-4291895,-266654,-92496,135612627,131469482,4143145,8435040,-4291895,-266654,-92496,135612627,131469482,4143145,8435040,-4291895,-266654,-92496
삼정펄프(주),009770,2019/12,,,,,,,,147064265,132238798,14825467,6702264,6702264,6155300,1484791,,,,,,,,147064265,132238798,14825467,8123204,6702264,6155300,1484791
삼정펄프(주),009770,2020/12,,,,,,,,146331017,124081245,22249772,13559838,13559838,34469386,7612931,,,,,,,,146331017,124081245,22249772,8689934,13559838,34469386,7612931
삼정펄프(주),009770,2021/12,,,,,,,,138137181,127511688,10625493,1344598,1344598,9722601,2108526,,,,,,,,138137181,127511688,10625493,9280895,1344598,9722601,2108526
삼정펄프(주),009770,2022/12,,,,,,,,174464092,158585963,15878128,4665535,4665535,-1277139,-320059,,,,,,,,174464092,158585963,15878128,11212593,4665535,-1277139,-320059
삼화전자공업(주),011230,2012/12,48299999,45175473,3124526,-5556736,-5556736,-12387811,0,39000499,35430194,3570305,-2354999,-2354999,-5607793,0,48299999,45175473,3124526,8681262,-5556736,-12387811,0,39000499,35430194,3570305,5925304,-2354999,-5607793,0
삼화전자공업(주),011230,2013/12,44189549,37112784,7076765,-596145,-596145,-2533555,0,34442937,28625889,5817047,572094,572094,-1363547,0,44189549,37112784,7076765,7672910,-596145,-2533555,0,34442937,28625889,5817047,5244954,572094,-1363547,0
삼화전자공업(주),011230,2014/12,43938395,38437838,5500557,-2226095,-2226095,-3758202,0,30269147,26056805,4212342,-955723,-955723,-3758202,0,43938395,38437838,5500557,7726652,-2226095,-3758202,0,30269147,26056805,4212342,5168064,-955723,-3758202,0
삼화전자공업(주),011230,2015/12,36070299,35532229,538071,-7425990,-7425990,-8047732,0,23282338,22356536,925802,-4463121,-4463121,-8047732,0,36070299,35532229,538071,7964061,-7425990,-8047732,0,23282338,22356536,925802,5388923,-4463121,-8047732,0
삼화전자공업(주),011230,2016/12,38819906,33186777,5633129,-57440,-57440,-361732,0,28021627,23852635,4168992,752324,752324,-361732,0,38819906,33186777,5633129,5690569,-57440,-361732,0,28021627,23852635,4168992,3416668,752324,-361732,0
삼화전자공업(주),011230,2017/12,44179995,39134788,5045207,-1267471,-1267471,-3154264,0,31129045,27121155,4007890,-58988,-58988,-3154264,0,44179995,39134788,5045207,6312678,-1267471,-3154264,0,31129045,27121155,4007890,4066878,-58988,-3154264,0
삼화전자공업(주),011230,2018/12,42084172,38815726,3268446,-3185229,-3185229,-4269993,0,32049830,29453754,2596076,-1442937,-1442937,-3363887,0,42084172,38815726,3268446,6453675,-3185229,-4269993,0,32049830,29453754,2596076,4039013,-1442937,-3363887,0
삼화전자공업(주),011230,2019/12,41787723,35736487,6051236,-220906,-220906,-3221224,0,31689603,27769411,3920192,5770,5770,-2702818,0,41787723,35736487,6051236,6272142,-220906,-3221224,0,31689603,27769411,3920192,3914422,5770,-2702818,0
삼화전자공업(주),011230,2020/12,40116152,35577020,4539132,-1256702,-1256702,-2296598,0,32129639,28822773,3306866,-582640,-582640,-1361067,0,40116152,35577020,4539132,5795833,-1256702,-2296598,0,32129639,28822773,3306866,3889506,-582640,-1361067,0
삼화전자공업(주),011230,2021/12,44342176,42220199,2121978,-3986876,-3986876,-4021389,101949,36697869,33152370,3545498,-1659903,-1659903,-1889437,101949,44342176,42220199,2121978,6108853,-3986876,-4021389,101949,36697869,33152370,3545498,5205402,-1659903,-1889437,101949
삼화전자공업(주),011230,2022/12,48326220,45827432,2498788,-4295417,-4295417,-6061060,1322,40152082,36799757,3352325,-764437,-764437,-5647742,1322,48326220,45827432,2498788,6794206,-4295417,-6061060,1322,40152082,36799757,3352325,4116762,-764437,-5647742,1322
상신이디피(주),091580,2012/12,114514071,101515764,12998307,3267504,3267504,1481038,964230,92063349,80896336,11167013,4548750,4548750,2909578,976035,114514071,101515764,12998307,9730803,3267504,1481038,964230,92063349,80896336,11167013,6618263,4548750,2909578,976035
상신이디피(주),091580,2013/12,116145598,101575525,14570073,3729432,3729432,1577278,1073965,92871266,79047921,13823345,6825251,6825251,5391892,1116567,116145598,101575525,14570073,10840641,3729432,1577278,1073965,92871266,79047921,13823345,6998094,6825251,5391892,1116567
상신이디피(주),091580,2014/12,99108303,84315882,14792422,4185381,4185381,2954275,497747,75538748,64564250,10974498,3681872,3681872,3355758,619496,99108303,84315882,14792422,10607041,4185381,2954275,497747,75538748,64564250,10974498,7292626,3681872,3355758,619496
상신이디피(주),091580,2015/12,77831736,68727015,9104720,-1078357,-1078357,-2719766,-339500,58466420,53528578,4937842,-1519812,-1519812,-1986533,-74591,77831736,68727015,9104720,10183077,-1078357,-2719766,-339500,58466420,53528578,4937842,6457654,-1519812,-1986533,-74591
상신이디피(주),091580,2016/12,76825470,68032252,8793217,-395234,-395234,-1303667,-279310,59372839,52284978,7087861,1580704,1580704,1769920,270444,76825470,68032252,8793217,9188451,-395234,-1303667,-279310,59372839,52284978,7087861,5507156,1580704,1769920,270444
상신이디피(주),091580,2017/12,99827047,85041865,14785182,6130265,6130265,2370231,-70014,68576416,59024074,9552342,4118738,4118737,1171548,160212,99827047,85041865,14785182,8654917,6130265,2370231,-70014,68576416,59024074,9552342,5433604,4118737,1171548,160212
상신이디피(주),091580,2018/12,150148161,122684780,27463382,15714014,15714014,13032235,4637774,103857460,87389057,16468402,9782760,9782760,9340090,1924465,150148161,122684780,27463382,11749368,15714014,13032235,4637774,103857460,87389057,16468402,6685642,9782760,9340090,1924465
상신이디피(주),091580,2019/12,141203717,118197338,23006379,8525471,8525471,5674963,858382,99801512,90370612,9430900,1034311,1034311,689439,65515,141203717,118197338,23006379,14480907,8525471,5674963,858382,99801512,90370612,9430900,8396588,1034311,689439,65515
상신이디피(주),091580,2020/12,151713322,118638657,33074665,19473769,19473769,12068156,2496380,98320488,82185804,16134684,8815139,8815139,2300066,963928,151713322,118638657,33074665,13600895,19473769,12068156,2496380,98320488,82185804,16134684,7319545,8815139,2300066,963928
상신이디피(주),091580,2021/12,197509167,159560515,37948652,19652065,19652065,22954992,5431987,115237902,92503678,22734224,13612741,13612741,17439456,4475210,197509167,159560515,37948652,18296587,19652065,22954992,5431987,115237902,92503678,22734224,9121483,13612741,17439456,4475210
상신이디피(주),091580,2022/12,290811127,234719752,56091375,32756373,32756373,30131022,5633440,116331130,85693121,30638009,19537180,19537180,21279707,3901348,290811127,234719752,56091375,23335003,32756373,30131022,5633440,116331130,85693121,30638009,11100829,19537180,21279707,3901348
서암기계공업(주),100660,2012/12,,,,,,,,40920759,30351297,10569462,6368717,6368717,6824951,1359899,,,,,,,,40920759,30351297,10569462,4200745,6368717,6824951,1359899
서암기계공업(주),100660,2013/12,,,,,,,,31897899,25690843,6207057,2081082,2081082,3172601,649783,,,,,,,,31897899,25690843,6207057,4125975,2081082,3172601,649783
서암기계공업(주),100660,2014/12,,,,,,,,32623272,27507759,5115513,979990,979990,1986406,335814,,,,,,,,32623272,27507759,5115513,4135524,979990,1986406,335814
서암기계공업(주),100660,2015/12,,,,,,,,34413171,29739595,4673575,673016,673016,1618254,220612,,,,,,,,34413171,29739595,4673575,4000559,673016,1618254,220612
서암기계공업(주),100660,2016/12,,,,,,,,31780020,27693628,4086392,38364,38364,925877,-8173,,,,,,,,31780020,27693628,4086392,4048028,38364,925877,-8173
서암기계공업(주),100660,2017/12,,,,,,,,40848028,34426425,6421603,2315027,2315027,2806010,511838,,,,,,,,40848028,34426425,6421603,4106576,2315027,2806010,511838
서암기계공업(주),100660,2018/12,,,,,,,,42459109,34926526,7532583,3071249,3071249,4267120,830079,,,,,,,,42459109,34926526,7532583,4461334,3071249,4267120,830079
서암기계공업(주),100660,2019/12,,,,,,,,38451030,32244202,6206828,1505005,1505005,2522698,338443,,,,,,,,38451030,32244202,6206828,4701823,1505005,2522698,338443
서암기계공업(주),100660,2020/12,,,,,,,,31803726,27633026,4170699,-451562,-451562,303492,-216824,,,,,,,,31803726,27633026,4170699,4622261,-451562,303492,-216824
서암기계공업(주),100660,2021/12,,,,,,,,44874161,39212111,5662049,565877,565877,1272473,-612,,,,,,,,44874161,39212111,5662049,5096173,565877,1272473,-612
서암기계공업(주),100660,2022/12,,,,,,,,50418205,42664362,7753844,1610872,1610872,2720173,542821,,,,,,,,50418205,42664362,7753844,6142972,1610872,2720173,542821
서울식품공업(주),004410,2012/12,39432971,30129231,9303740,1667350,1667350,802551,0,38556823,29874376,8682448,2171582,2171582,1309717,0,39432971,30129231,9303740,7636390,1667350,802551,0,38556823,29874376,8682448,6510866,2171582,1309717,0
서울식품공업(주),004410,2013/12,43030502,32757530,10272972,1559808,1559808,723264,0,41385743,31999637,9386107,1895525,1895525,1092253,0,43030502,32757530,10272972,8713164,1559808,723264,0,41385743,31999637,9386107,7490582,1895525,1092253,0
서울식품공업(주),004410,2014/12,43464819,32981221,10483598,1184368,1184368,248238,0,41668723,32445077,9223646,1604907,1604907,723300,0,43464819,32981221,10483598,9299230,1184368,248238,0,41668723,32445077,9223646,7618739,1604907,723300,0
서울식품공업(주),004410,2015/12,49906800,37071985,12834815,1734380,1734380,1141051,0,47001209,36269426,10731783,2019622,2019622,1459253,0,49906800,37071985,12834815,11100435,1734380,1141051,0,47001209,36269426,10731783,8712161,2019622,1459253,0
서울식품공업(주),004410,2016/12,,,,,,,,43898321,34663669,9234652,651359,651359,254608,0,,,,,,,,43898321,34663669,9234652,8583293,651359,254608,0
서울식품공업(주),004410,2017/12,,,,,,,,56483181,45032984,11450197,904568,904568,189624,0,,,,,,,,56483181,45032984,11450197,10545629,904568,189624,0
서울식품공업(주),004410,2018/12,,,,,,,,70764347,57701944,13062403,1072627,1072627,643627,20301,,,,,,,,70764347,57701944,13062403,11989776,1072627,643627,20301
서울식품공업(주),004410,2019/12,,,,,,,,62148306,49388028,12760278,358751,358751,-2007048,0,,,,,,,,62148306,49388028,12760278,12401528,358751,-2007048,0
